"frequency";"dBCav"
+4.57485000000000000000e+009;-1.92003927097540499566e-004
+4.57500000000000000000e+009;-1.92114718996198689804e-004
+4.57515000000000000000e+009;-1.92225841193013110425e-004
+4.57530000000000000000e+009;-1.92337295047288926600e-004
+4.57545000000000000000e+009;-1.92449081915920525761e-004
+4.57560000000000000000e+009;-1.92561203193895142359e-004
+4.57575000000000000000e+009;-1.92673660250162299360e-004
+4.57590000000000000000e+009;-1.92786454471512473056e-004
+4.57605000000000000000e+009;-1.92899587267881308245e-004
+4.57620000000000000000e+009;-1.93013060029917360438e-004
+4.57635000000000000000e+009;-1.93126874168520997529e-004
+4.57650000000000000000e+009;-1.93241031101343561970e-004
+4.57665000000000000000e+009;-1.93355532264841774477e-004
+4.57680000000000000000e+009;-1.93470379082935861571e-004
+4.57695000000000000000e+009;-1.93585573001244458900e-004
+4.57710000000000000000e+009;-1.93701115447545736681e-004
+4.57725000000000000000e+009;-1.93817007900729649204e-004
+4.57740000000000000000e+009;-1.93933251821363405098e-004
+4.57755000000000000000e+009;-1.94049848666156946921e-004
+4.57770000000000000000e+009;-1.94166799924609065906e-004
+4.57785000000000000000e+009;-1.94284107067895753414e-004
+4.57800000000000000000e+009;-1.94401771612036497125e-004
+4.57815000000000000000e+009;-1.94519795039297998997e-004
+4.57830000000000000000e+009;-1.94638178850270357175e-004
+4.57845000000000000000e+009;-1.94756924601477334619e-004
+4.57860000000000000000e+009;-1.94876033777597386810e-004
+4.57875000000000000000e+009;-1.94995507929850820468e-004
+4.57890000000000000000e+009;-1.95115348593546001493e-004
+4.57905000000000000000e+009;-1.95235557323761261617e-004
+4.57920000000000000000e+009;-1.95356135678950433403e-004
+4.57935000000000000000e+009;-1.95477085205513027031e-004
+4.57950000000000000000e+009;-1.95598407503853476044e-004
+4.57965000000000000000e+009;-1.95720104142552440768e-004
+4.57980000000000000000e+009;-1.95842176707067164125e-004
+4.57995000000000000000e+009;-1.95964626809857648876e-004
+4.58010000000000000000e+009;-1.96087456052293891912e-004
+4.58025000000000000000e+009;-1.96210666048765152445e-004
+4.58040000000000000000e+009;-1.96334258419929411120e-004
+4.58055000000000000000e+009;-1.96458234809107699492e-004
+4.58070000000000000000e+009;-1.96582596847566564097e-004
+4.58085000000000000000e+009;-1.96707346185860426808e-004
+4.58100000000000000000e+009;-1.96832484494795684508e-004
+4.58115000000000000000e+009;-1.96958013441803775345e-004
+4.58130000000000000000e+009;-1.97083934697209547807e-004
+4.58145000000000000000e+009;-1.97210249936642146879e-004
+4.58160000000000000000e+009;-1.97336960877681264316e-004
+4.58175000000000000000e+009;-1.97464069205600402900e-004
+4.58190000000000000000e+009;-1.97591576646659105925e-004
+4.58205000000000000000e+009;-1.97719484926635097246e-004
+4.58220000000000000000e+009;-1.97847795755394322524e-004
+4.58235000000000000000e+009;-1.97976510900665296326e-004
+4.58250000000000000000e+009;-1.98105632106067508979e-004
+4.58265000000000000000e+009;-1.98235161115703029198e-004
+4.58280000000000000000e+009;-1.98365099723339384074e-004
+4.58295000000000000000e+009;-1.98495449672114867906e-004
+4.58310000000000000000e+009;-1.98626212803534077074e-004
+4.58325000000000000000e+009;-1.98757390872790576939e-004
+4.58340000000000000000e+009;-1.98888985709335020967e-004
+4.58355000000000000000e+009;-1.99020999117062414533e-004
+4.58370000000000000000e+009;-1.99153432928317200915e-004
+4.58385000000000000000e+009;-1.99286288997142422251e-004
+4.58400000000000000000e+009;-1.99419569148650405437e-004
+4.58415000000000000000e+009;-1.99553275263405105900e-004
+4.58430000000000000000e+009;-1.99687409189182280911e-004
+4.58445000000000000000e+009;-1.99821972807511015566e-004
+4.58460000000000000000e+009;-1.99956968023547897910e-004
+4.58475000000000000000e+009;-2.00092396726537683589e-004
+4.58490000000000000000e+009;-2.00228260830799200841e-004
+4.58505000000000000000e+009;-2.00364562234257382115e-004
+4.58520000000000000000e+009;-2.00501302888360074042e-004
+4.58535000000000000000e+009;-2.00638484746002072369e-004
+4.58550000000000000000e+009;-2.00776109736451510148e-004
+4.58565000000000000000e+009;-2.00914179813086195194e-004
+4.58580000000000000000e+009;-2.01052696982324704796e-004
+4.58595000000000000000e+009;-2.01191663208635882626e-004
+4.58610000000000000000e+009;-2.01331080494099437300e-004
+4.58625000000000000000e+009;-2.01470950848992702955e-004
+4.58640000000000000000e+009;-2.01611276273467432798e-004
+4.58655000000000000000e+009;-2.01752058813965771261e-004
+4.58670000000000000000e+009;-2.01893300502464464498e-004
+4.58685000000000000000e+009;-2.02035003391674947582e-004
+4.58700000000000000000e+009;-2.02177169544916923325e-004
+4.58715000000000000000e+009;-2.02319801044798132502e-004
+4.58730000000000000000e+009;-2.02462899963800734959e-004
+4.58745000000000000000e+009;-2.02606468410571321365e-004
+4.58760000000000000000e+009;-2.02750508475433818042e-004
+4.58775000000000000000e+009;-2.02895022315736418307e-004
+4.58790000000000000000e+009;-2.03040012040609294105e-004
+4.58805000000000000000e+009;-2.03185479784256581553e-004
+4.58820000000000000000e+009;-2.03331427733441231272e-004
+4.58835000000000000000e+009;-2.03477858034422948597e-004
+4.58850000000000000000e+009;-2.03624772885538081555e-004
+4.58865000000000000000e+009;-2.03772174465835997307e-004
+4.58880000000000000000e+009;-2.03920064989565960481e-004
+4.58895000000000000000e+009;-2.04068446666156113906e-004
+4.58910000000000000000e+009;-2.04217321739269991624e-004
+4.58925000000000000000e+009;-2.04366692447750005878e-004
+4.58940000000000000000e+009;-2.04516561048761992200e-004
+4.58955000000000000000e+009;-2.04666929827439106424e-004
+4.58970000000000000000e+009;-2.04817801028893566430e-004
+4.58985000000000000000e+009;-2.04969176990817776238e-004
+4.59000000000000000000e+009;-2.05121059980505456239e-004
+4.59015000000000000000e+009;-2.05273452359759444154e-004
+4.59030000000000000000e+009;-2.05426356443610936241e-004
+4.59045000000000000000e+009;-2.05579774576505045804e-004
+4.59060000000000000000e+009;-2.05733709130854125133e-004
+4.59075000000000000000e+009;-2.05888162478589005228e-004
+4.59090000000000000000e+009;-2.06043136989712209316e-004
+4.59105000000000000000e+009;-2.06198635101250690249e-004
+4.59120000000000000000e+009;-2.06354659217925537167e-004
+4.59135000000000000000e+009;-2.06511211752655464728e-004
+4.59150000000000000000e+009;-2.06668295174293394512e-004
+4.59165000000000000000e+009;-2.06825911921797351862e-004
+4.59180000000000000000e+009;-2.06984064487648357616e-004
+4.59195000000000000000e+009;-2.07142755339254579748e-004
+4.59210000000000000000e+009;-2.07301986982599503219e-004
+4.59225000000000000000e+009;-2.07461761943436931183e-004
+4.59240000000000000000e+009;-2.07622082738841818141e-004
+4.59255000000000000000e+009;-2.07782951928804307138e-004
+4.59270000000000000000e+009;-2.07944372068975591233e-004
+4.59285000000000000000e+009;-2.08106345728990659158e-004
+4.59300000000000000000e+009;-2.08268875505005521351e-004
+4.59315000000000000000e+009;-2.08431964003302717860e-004
+4.59330000000000000000e+009;-2.08595613838362414251e-004
+4.59345000000000000000e+009;-2.08759827644917482937e-004
+4.59360000000000000000e+009;-2.08924608083739239651e-004
+4.59375000000000000000e+009;-2.09089957798241113081e-004
+4.59390000000000000000e+009;-2.09255879501754127932e-004
+4.59405000000000000000e+009;-2.09422375880125407254e-004
+4.59420000000000000000e+009;-2.09589449641383197137e-004
+4.59435000000000000000e+009;-2.09757103525863016847e-004
+4.59450000000000000000e+009;-2.09925340271972240506e-004
+4.59465000000000000000e+009;-2.10094162643192640090e-004
+4.59480000000000000000e+009;-2.10263573416990054302e-004
+4.59495000000000000000e+009;-2.10433575396386945717e-004
+4.59510000000000000000e+009;-2.10604171385853024181e-004
+4.59525000000000000000e+009;-2.10775364211557059190e-004
+4.59540000000000000000e+009;-2.10947156731010749793e-004
+4.59555000000000000000e+009;-2.11119551782921067301e-004
+4.59570000000000000000e+009;-2.11292552281217038170e-004
+4.59585000000000000000e+009;-2.11466161101253347651e-004
+4.59600000000000000000e+009;-2.11640381150691927071e-004
+4.59615000000000000000e+009;-2.11815215364680127291e-004
+4.59630000000000000000e+009;-2.11990666712119141995e-004
+4.59645000000000000000e+009;-2.12166738135872805747e-004
+4.59660000000000000000e+009;-2.12343432623166901039e-004
+4.59675000000000000000e+009;-2.12520753179068895523e-004
+4.59690000000000000000e+009;-2.12698702830827678046e-004
+4.59705000000000000000e+009;-2.12877284611961265469e-004
+4.59720000000000000000e+009;-2.13056501575276037875e-004
+4.59735000000000000000e+009;-2.13236356803474735259e-004
+4.59750000000000000000e+009;-2.13416853384564882004e-004
+4.59765000000000000000e+009;-2.13597994425360221014e-004
+4.59780000000000000000e+009;-2.13779783068839278381e-004
+4.59795000000000000000e+009;-2.13962222454606109355e-004
+4.59810000000000000000e+009;-2.14145315757947516094e-004
+4.59825000000000000000e+009;-2.14329066165723535527e-004
+4.59840000000000000000e+009;-2.14513476882153880567e-004
+4.59855000000000000000e+009;-2.14698551146176558986e-004
+4.59870000000000000000e+009;-2.14884292194801677358e-004
+4.59885000000000000000e+009;-2.15070703302168685913e-004
+4.59900000000000000000e+009;-2.15257787745793213339e-004
+4.59915000000000000000e+009;-2.15445548846588601048e-004
+4.59930000000000000000e+009;-2.15633989909074809659e-004
+4.59945000000000000000e+009;-2.15823114316369193142e-004
+4.59960000000000000000e+009;-2.16012925399513709603e-004
+4.59975000000000000000e+009;-2.16203426575863001582e-004
+4.59990000000000000000e+009;-2.16394621238180813721e-004
+4.60005000000000000000e+009;-2.16586512817324903200e-004
+4.60020000000000000000e+009;-2.16779104773567269510e-004
+4.60035000000000000000e+009;-2.16972400586468383782e-004
+4.60050000000000000000e+009;-2.17166403732214436046e-004
+4.60065000000000000000e+009;-2.17361117741479768599e-004
+4.60080000000000000000e+009;-2.17556546144939726628e-004
+4.60095000000000000000e+009;-2.17752692516185304651e-004
+4.60110000000000000000e+009;-2.17949560424951017164e-004
+4.60125000000000000000e+009;-2.18147153485333787377e-004
+4.60140000000000000000e+009;-2.18345475307573841633e-004
+4.60155000000000000000e+009;-2.18544529570383327119e-004
+4.60170000000000000000e+009;-2.18744319913900347975e-004
+4.60185000000000000000e+009;-2.18944850046252405002e-004
+4.60200000000000000000e+009;-2.19146123715589942731e-004
+4.60215000000000000000e+009;-2.19348144618470100326e-004
+4.60230000000000000000e+009;-2.19550916549335394055e-004
+4.60245000000000000000e+009;-2.19754443280448816343e-004
+4.60260000000000000000e+009;-2.19958728652545144932e-004
+4.60275000000000000000e+009;-2.20163776466820797998e-004
+4.60290000000000000000e+009;-2.20369590617535662976e-004
+4.60305000000000000000e+009;-2.20576174964715428705e-004
+4.60320000000000000000e+009;-2.20783533436857677765e-004
+4.60335000000000000000e+009;-2.20991669956192599445e-004
+4.60350000000000000000e+009;-2.21200588504260849728e-004
+4.60365000000000000000e+009;-2.21410293044763188371e-004
+4.60380000000000000000e+009;-2.21620787600228615804e-004
+4.60395000000000000000e+009;-2.21832076197527061114e-004
+4.60410000000000000000e+009;-2.22044162923320902159e-004
+4.60425000000000000000e+009;-2.22257051829556363234e-004
+4.60440000000000000000e+009;-2.22470747050152779659e-004
+4.60455000000000000000e+009;-2.22685252733496484231e-004
+4.60470000000000000000e+009;-2.22900573038583215899e-004
+4.60485000000000000000e+009;-2.23116712152376955479e-004
+4.60500000000000000000e+009;-2.23333674305722056216e-004
+4.60515000000000000000e+009;-2.23551463732357420106e-004
+4.60530000000000000000e+009;-2.23770084740762401684e-004
+4.60545000000000000000e+009;-2.23989541592645472964e-004
+4.60560000000000000000e+009;-2.24209838638921282045e-004
+4.60575000000000000000e+009;-2.24430980244971582920e-004
+4.60590000000000000000e+009;-2.24652970794984808891e-004
+4.60605000000000000000e+009;-2.24875814697742432450e-004
+4.60620000000000000000e+009;-2.25099516394816130021e-004
+4.60635000000000000000e+009;-2.25324080371176022584e-004
+4.60650000000000000000e+009;-2.25549511121437510491e-004
+4.60665000000000000000e+009;-2.25775813166255467403e-004
+4.60680000000000000000e+009;-2.26002991088970978453e-004
+4.60695000000000000000e+009;-2.26231049474372999464e-004
+4.60710000000000000000e+009;-2.26459992929432829024e-004
+4.60725000000000000000e+009;-2.26689826115128315390e-004
+4.60740000000000000000e+009;-2.26920553723298959025e-004
+4.60755000000000000000e+009;-2.27152180450125595629e-004
+4.60770000000000000000e+009;-2.27384711045795664779e-004
+4.60785000000000000000e+009;-2.27618150285572033893e-004
+4.60800000000000000000e+009;-2.27852502963042484463e-004
+4.60815000000000000000e+009;-2.28087773949910805563e-004
+4.60830000000000000000e+009;-2.28323968087986892920e-004
+4.60845000000000000000e+009;-2.28561090273087408765e-004
+4.60860000000000000000e+009;-2.28799145461786404034e-004
+4.60875000000000000000e+009;-2.29038138615481707758e-004
+4.60890000000000000000e+009;-2.29278074724021779492e-004
+4.60905000000000000000e+009;-2.29518958832226568391e-004
+4.60920000000000000000e+009;-2.29760796006616140356e-004
+4.60935000000000000000e+009;-2.30003591348912220585e-004
+4.60950000000000000000e+009;-2.30247349980125819071e-004
+4.60965000000000000000e+009;-2.30492077087329685220e-004
+4.60980000000000000000e+009;-2.30737777876885961654e-004
+4.60995000000000000000e+009;-2.30984457566248992371e-004
+4.61010000000000000000e+009;-2.31232121449060821182e-004
+4.61025000000000000000e+009;-2.31480774825716174078e-004
+4.61040000000000000000e+009;-2.31730423034704494318e-004
+4.61055000000000000000e+009;-2.31981071487809948316e-004
+4.61070000000000000000e+009;-2.32232725573191395047e-004
+4.61085000000000000000e+009;-2.32485390759053120154e-004
+4.61100000000000000000e+009;-2.32739072528549201984e-004
+4.61115000000000000000e+009;-2.32993776419323145093e-004
+4.61130000000000000000e+009;-2.33249507987343774685e-004
+4.61145000000000000000e+009;-2.33506272858499300911e-004
+4.61160000000000000000e+009;-2.33764076647107572286e-004
+4.61175000000000000000e+009;-2.34022925047049719285e-004
+4.61190000000000000000e+009;-2.34282823779693864016e-004
+4.61205000000000000000e+009;-2.34543778593895093114e-004
+4.61220000000000000000e+009;-2.34805795308428040796e-004
+4.61235000000000000000e+009;-2.35068879733390281557e-004
+4.61250000000000000000e+009;-2.35333037770015310319e-004
+4.61265000000000000000e+009;-2.35598275333040278745e-004
+4.61280000000000000000e+009;-2.35864598365171474837e-004
+4.61295000000000000000e+009;-2.36132012878070797132e-004
+4.61310000000000000000e+009;-2.36400524919084327642e-004
+4.61325000000000000000e+009;-2.36670140565938577452e-004
+4.61340000000000000000e+009;-2.36940865933973090996e-004
+4.61355000000000000000e+009;-2.37212707211340587468e-004
+4.61370000000000000000e+009;-2.37485670596322213021e-004
+4.61385000000000000000e+009;-2.37759762344582085882e-004
+4.61400000000000000000e+009;-2.38034988747951059031e-004
+4.61415000000000000000e+009;-2.38311356144552734812e-004
+4.61430000000000000000e+009;-2.38588870945323944543e-004
+4.61445000000000000000e+009;-2.38867539552524649552e-004
+4.61460000000000000000e+009;-2.39147368454247248246e-004
+4.61475000000000000000e+009;-2.39428364175715325830e-004
+4.61490000000000000000e+009;-2.39710533267229087976e-004
+4.61505000000000000000e+009;-2.39993882347080197005e-004
+4.61520000000000000000e+009;-2.40278418081781995792e-004
+4.61535000000000000000e+009;-2.40564147172568317586e-004
+4.61550000000000000000e+009;-2.40851076370823526064e-004
+4.61565000000000000000e+009;-2.41139212480493509913e-004
+4.61580000000000000000e+009;-2.41428562343137841691e-004
+4.61595000000000000000e+009;-2.41719132867825649844e-004
+4.61610000000000000000e+009;-2.42010930991595876781e-004
+4.61625000000000000000e+009;-2.42303963725265688028e-004
